rep,gene,case_fun,case_syn,control_fun,control_syn
72,GIPC1,9,4,91,29
72,NDUFB7,0,7,17,35
72,PKN1,34,12,160,75
72,PTGER1,15,6,72,37
72,TECR,29,5,77,14
72,ZNF333,29,7,171,58
73,ADGRE2,31,25,142,95
73,ADGRE3,44,16,132,109
73,ADGRE5,41,27,170,98
73,CLEC17A,15,3,65,41
73,DDX39A,9,9,97,77
73,DNAJB1,15,7,64,40
73,GIPC1,9,3,53,19
73,NDUFB7,6,1,33,12
73,PKN1,28,18,170,102
73,PTGER1,17,10,94,43
73,TECR,15,1,35,3
73,ZNF333,20,9,136,84
74,ADGRE2,27,22,111,68
74,ADGRE3,22,13,89,72
74,ADGRE5,41,17,161,101
74,CLEC17A,8,4,51,10
74,DDX39A,10,6,67,26
74,DNAJB1,15,13,65,57
74,GIPC1,16,4,61,29
74,NDUFB7,2,1,11,14
74,PKN1,18,19,130,93
74,PTGER1,10,5,75,34
74,TECR,14,3,44,15
74,ZNF333,26,10,109,64
75,ADGRE2,28,16,161,80
75,ADGRE3,35,18,98,93
75,ADGRE5,30,20,120,97
75,CLEC17A,16,3,51,31
75,DDX39A,18,4,110,43
75,DNAJB1,18,4,56,19
75,GIPC1,19,6,85,24
75,NDUFB7,6,4,5,14
75,PKN1,24,22,165,122
75,PTGER1,6,8,30,53
75,TECR,15,8,36,47
75,ZNF333,25,20,127,71
76,ADGRE2,37,25,201,135
76,ADGRE3,40,8,145,24
76,ADGRE5,28,4,94,34
76,CLEC17A,15,4,77,26
76,DDX39A,13,3,62,25
76,DNAJB1,9,5,30,11
76,GIPC1,12,7,72,35
76,NDUFB7,7,1,19,11
76,PKN1,32,18,144,98
76,PTGER1,15,11,113,34
76,TECR,11,3,56,27
76,ZNF333,21,6,163,30
77,ADGRE2,27,14,167,55
77,ADGRE3,38,6,115,49
77,ADGRE5,44,6,142,50
77,CLEC17A,11,8,69,45
77,DDX39A,11,14,46,51
77,DNAJB1,8,2,52,27
77,GIPC1,7,7,65,52
77,NDUFB7,3,2,21,17
77,PKN1,20,28,162,109
77,PTGER1,12,5,67,32
77,TECR,10,15,37,42
77,ZNF333,13,25,102,105
78,ADGRE2,14,23,88,99
78,ADGRE3,26,21,106,93
78,ADGRE5,53,20,187,99
78,CLEC17A,6,6,56,27
78,DDX39A,7,2,50,15
78,DNAJB1,8,2,54,23
78,GIPC1,8,12,55,64
78,NDUFB7,2,3,18,6
78,PKN1,45,9,210,47
78,PTGER1,9,7,65,40
78,TECR,12,10,45,34
78,ZNF333,31,13,148,70
79,ADGRE2,29,10,136,79
79,ADGRE3,32,6,66,63
79,ADGRE5,31,8,95,69
79,CLEC17A,13,8,58,37
79,DDX39A,7,7,44,24
79,DNAJB1,7,9,46,58
79,GIPC1,8,3,59,30
79,NDUFB7,1,1,11,5
79,PKN1,31,18,205,91
79,PTGER1,14,2,62,8
79,TECR,24,4,61,28
79,ZNF333,31,10,179,46
80,ADGRE2,27,16,123,84
80,ADGRE3,34,15,119,71
80,ADGRE5,43,12,194,71
80,CLEC17A,12,7,67,33
80,DDX39A,11,4,62,50
80,DNAJB1,13,2,42,43
80,GIPC1,6,7,34,48
80,NDUFB7,5,0,26,3
80,PKN1,29,23,176,120
80,PTGER1,8,3,52,31
80,TECR,17,21,32,52
80,ZNF333,26,17,146,78
81,ADGRE2,32,22,170,86
81,ADGRE3,36,17,118,49
81,ADGRE5,37,14,126,75
81,CLEC17A,12,3,41,33
81,DDX39A,14,7,76,29
81,DNAJB1,8,16,44,49
81,GIPC1,13,8,74,60
81,NDUFB7,7,0,18,8
81,PKN1,23,23,132,121
81,PTGER1,5,19,60,66
81,TECR,19,12,34,36
81,ZNF333,15,11,108,37
82,ADGRE2,23,28,133,124
82,ADGRE3,23,14,105,90
82,ADGRE5,40,13,177,104
82,CLEC17A,16,12,130,48
82,DDX39A,7,6,67,37
82,DNAJB1,12,9,80,26
82,GIPC1,13,8,41,34
82,NDUFB7,3,3,36,35
82,PKN1,36,21,143,125
82,PTGER1,5,8,31,44
82,TECR,37,3,84,16
82,ZNF333,25,19,163,77
83,ADGRE2,37,26,173,151
83,ADGRE3,53,6,137,22
83,ADGRE5,39,9,173,89
83,CLEC17A,13,7,67,53
83,DDX39A,9,3,33,45
83,DNAJB1,12,5,88,33
83,GIPC1,6,4,37,33
83,NDUFB7,4,1,49,7
83,PKN1,21,8,150,84
83,PTGER1,10,13,31,47
83,TECR,17,3,54,14
83,ZNF333,20,11,140,55
84,ADGRE2,39,19,229,143
84,ADGRE3,32,10,90,65
84,ADGRE5,54,10,99,73
84,CLEC17A,9,5,47,34
84,DDX39A,14,10,79,46
84,DNAJB1,5,5,53,23
84,GIPC1,11,11,82,27
84,NDUFB7,4,1,21,5
84,PKN1,14,18,138,100
84,PTGER1,6,7,38,31
84,TECR,18,1,42,17
84,ZNF333,26,2,151,77
85,ADGRE2,37,23,169,108
85,ADGRE3,32,13,105,69
85,ADGRE5,28,12,138,79
85,CLEC17A,6,1,47,12
85,DDX39A,11,17,96,66
85,DNAJB1,16,14,70,35
85,GIPC1,10,8,57,32
85,NDUFB7,13,4,33,24
85,PKN1,32,10,152,74
85,PTGER1,10,18,52,78
85,TECR,7,4,19,13
85,ZNF333,31,9,135,37
86,ADGRE2,21,10,152,71
86,ADGRE3,29,11,91,68
86,ADGRE5,42,16,147,66
86,CLEC17A,16,9,59,47
86,DDX39A,12,7,52,47
86,DNAJB1,5,13,51,38
86,GIPC1,17,4,71,29
86,NDUFB7,4,4,28,8
86,PKN1,21,27,145,150
86,PTGER1,10,8,68,65
86,TECR,18,8,45,35
86,ZNF333,32,11,178,48
87,ADGRE2,19,7,124,84
87,ADGRE3,56,7,137,31
87,ADGRE5,51,14,114,106
87,CLEC17A,12,11,66,62
87,DDX39A,8,8,53,60
87,DNAJB1,14,5,89,25
87,GIPC1,13,7,47,25
87,NDUFB7,4,4,27,9
87,PKN1,31,24,156,87
87,PTGER1,7,13,47,64
87,TECR,17,12,47,62
87,ZNF333,19,12,118,69
88,ADGRE2,20,18,168,103
88,ADGRE3,33,23,91,114
88,ADGRE5,41,18,149,130
88,CLEC17A,18,7,71,38
88,DDX39A,16,3,74,35
88,DNAJB1,18,6,67,46
88,GIPC1,18,20,80,76
88,NDUFB7,5,1,28,14
88,PKN1,12,23,95,116
88,PTGER1,13,11,45,59
88,TECR,17,3,60,34
88,ZNF333,30,5,153,31
89,ADGRE2,26,15,166,116
89,ADGRE3,44,10,104,33
89,ADGRE5,40,25,138,99
89,CLEC17A,12,7,77,44
89,DDX39A,11,9,82,39
89,DNAJB1,4,2,33,14
89,GIPC1,8,8,57,33
89,NDUFB7,7,0,36,5
89,PKN1,16,2,100,60
89,PTGER1,13,1,54,30
89,TECR,6,3,43,31
89,ZNF333,24,11,133,56
90,ADGRE2,23,19,165,89
90,ADGRE3,36,12,102,72
90,ADGRE5,34,9,112,72
90,CLEC17A,13,7,100,48
90,DDX39A,12,5,75,26
90,DNAJB1,8,8,44,31
90,GIPC1,8,5,29,32
90,NDUFB7,5,7,22,33
90,PKN1,32,31,174,164
90,PTGER1,6,2,42,22
90,TECR,14,6,71,23
90,ZNF333,23,6,171,20
91,ADGRE2,28,20,157,94
91,ADGRE3,49,14,92,69
91,ADGRE5,36,25,124,90
91,CLEC17A,10,10,93,44
91,DDX39A,8,5,57,32
91,DNAJB1,5,16,45,64
91,GIPC1,10,5,48,38
91,NDUFB7,2,3,16,16
91,PKN1,33,8,162,88
91,PTGER1,4,18,31,86
91,TECR,9,11,42,39
91,ZNF333,29,12,151,49
92,ADGRE2,29,29,148,135
92,ADGRE3,35,14,80,66
92,ADGRE5,38,26,163,124
92,CLEC17A,11,9,49,52
92,DDX39A,15,12,76,44
92,DNAJB1,10,1,65,5
92,GIPC1,8,7,89,37
92,NDUFB7,3,3,33,18
92,PKN1,21,28,141,150
92,PTGER1,19,4,69,35
92,TECR,10,12,26,43
92,ZNF333,26,9,167,64
93,ADGRE2,23,14,126,81
93,ADGRE3,29,9,110,71
93,ADGRE5,50,10,143,82
93,CLEC17A,8,15,83,52
93,DDX39A,5,4,68,42
93,DNAJB1,5,11,47,50
93,GIPC1,9,8,38,26
93,NDUFB7,2,2,16,7
93,PKN1,31,23,154,119
93,PTGER1,13,10,89,47
93,TECR,9,8,44,31
93,ZNF333,20,6,117,44
94,ADGRE2,24,14,154,60
94,ADGRE3,23,7,101,66
94,ADGRE5,40,7,122,71
94,CLEC17A,8,10,53,41
94,DDX39A,9,12,54,46
94,DNAJB1,6,5,41,56
94,GIPC1,13,9,45,52
94,NDUFB7,5,8,49,16
94,PKN1,32,14,139,61
94,PTGER1,13,16,67,57
94,TECR,16,7,44,30
94,ZNF333,31,14,153,52
95,ADGRE2,14,11,121,100
95,ADGRE3,27,9,87,52
95,ADGRE5,38,17,130,60
95,CLEC17A,18,4,86,17
95,DDX39A,11,10,84,28
95,DNAJB1,7,3,59,50
95,GIPC1,21,9,86,39
95,NDUFB7,5,2,15,29
95,PKN1,35,18,167,137
95,PTGER1,7,14,43,51
95,TECR,7,5,48,16
95,ZNF333,16,5,144,43
96,ADGRE2,21,17,101,121
96,ADGRE3,40,10,124,58
96,ADGRE5,38,15,161,65
96,CLEC17A,17,7,76,37
96,DDX39A,19,12,105,77
96,DNAJB1,10,10,45,56
96,GIPC1,9,13,66,47
96,NDUFB7,1,0,27,11
96,PKN1,16,9,125,56
96,PTGER1,18,7,68,31
96,TECR,20,2,72,23
96,ZNF333,28,22,151,47
97,ADGRE2,21,9,108,59
97,ADGRE3,34,9,122,46
97,ADGRE5,38,11,114,58
97,CLEC17A,10,13,53,60
97,DDX39A,11,7,70,84
97,DNAJB1,8,15,55,40
97,GIPC1,11,5,65,16
97,NDUFB7,5,5,27,5
97,PKN1,27,19,163,71
97,PTGER1,8,6,45,70
97,TECR,7,4,47,29
97,ZNF333,19,11,113,56
98,ADGRE2,25,17,156,107
98,ADGRE3,20,5,76,35
98,ADGRE5,22,27,142,123
98,CLEC17A,16,4,91,40
98,DDX39A,17,6,87,22
98,DNAJB1,5,2,42,13
98,GIPC1,10,15,43,74
98,NDUFB7,2,0,13,1
98,PKN1,47,27,190,164
98,PTGER1,12,9,28,40
98,TECR,7,2,61,18
98,ZNF333,14,4,131,35
99,ADGRE2,32,27,188,150
99,ADGRE3,21,20,83,55
99,ADGRE5,30,10,135,57
99,CLEC17A,11,13,57,36
99,DDX39A,19,4,98,33
99,DNAJB1,9,7,48,27
99,GIPC1,10,5,52,35
99,NDUFB7,5,5,17,19
99,PKN1,29,15,181,83
99,PTGER1,12,4,86,14
99,TECR,20,5,79,39
99,ZNF333,26,8,129,57
100,ADGRE2,18,24,151,123
100,ADGRE3,47,12,168,63
100,ADGRE5,43,5,188,68
100,CLEC17A,9,6,70,25
100,DDX39A,21,13,99,31
100,DNAJB1,18,7,46,21
100,GIPC1,9,4,54,25
100,NDUFB7,4,2,29,3
100,PKN1,28,13,176,79
100,PTGER1,8,8,45,36
100,TECR,17,3,50,22
100,ZNF333,18,3,96,19
